query,response,label,gender,skin_tone
Tips fashion untuk cowok dengan kulit putih yang akan menghadiri seminar profesional?,"kenakan setelan jas navy blue dengan kemeja putih dan sepatu pantofel hitam Warna yang sangat cocok untuk Anda adalah dark plum, deep burgundy. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
"Mau ke acara perusahaan, apa rekomendasi pakaian untuk cowok berkulit kuning langsat?","kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah deep emerald, deep teal. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa yang sebaiknya saya kenakan sebagai laki-laki berkulit kuning langsat untuk acara bisnis?,"kenakan setelan jas navy blue dengan kemeja putih dan sepatu pantofel hitam Warna yang sangat cocok untuk Anda adalah rich maroon, forest green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Style apa yang cocok untuk pria untuk pergi ke ceremonial kantor dengan kulit putih?,"kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah deep burgundy, rich maroon. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Sebagai cowok dengan kulit cerah bagaimana outfit untuk acara kantoran?,"kombinasikan blazer navy dengan kemeja stripe tipis dan celana wool Warna yang sangat cocok untuk Anda adalah forest green, rich maroon. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Outfit untuk presentasi perusahaan?,"gunakan setelan jas hitam dengan kemeja berwarna pastel dan dasi senada Warna yang sangat cocok untuk Anda adalah deep emerald, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Baju untuk presentasi perusahaan?,"kenakan blazer terstruktur dengan kemeja oxford dan celana chino formal Warna yang sangat cocok untuk Anda adalah forest green, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa yang sebaiknya dipakai untuk presentasi perusahaan?,"kenakan blazer terstruktur dengan kemeja oxford dan celana chino formal Warna yang sangat cocok untuk Anda adalah forest green, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Rekomendasi untuk laki-laki dengan tone kulit kuning langsat ke acara kantoran?,"pilih setelan three-piece dengan warna deep navy dan aksesoris silver Warna yang sangat cocok untuk Anda adalah deep emerald, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Pakaian apa yang akan membuat cowok berkulit putih terlihat bagus di seminar bisnis?,"kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah royal purple, deep burgundy. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Warna yang cocok untuk cowok berkulit kuning langsat untuk seminar profesional?,"gunakan setelan jas hitam dengan kemeja berwarna pastel dan dasi senada Warna yang sangat cocok untuk Anda adalah deep burgundy, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa saja item fashion yang cocok untuk pria berkulit cerah untuk seminar profesional?,"gunakan setelan jas hitam dengan kemeja berwarna pastel dan dasi senada Warna yang sangat cocok untuk Anda adalah deep burgundy, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Setelan yang cocok untuk cowok berkulit putih ke presentasi perusahaan?,"padukan blazer biru tua dengan kemeja putih dan celana wool abu-abu Warna yang sangat cocok untuk Anda adalah deep emerald, charcoal grey. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Sebagai laki-laki dengan kulit cerah bagaimana outfit untuk rapat formal?,"kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah dark plum, charcoal grey. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
"Mau ke seminar bisnis, apa rekomendasi pakaian untuk laki-laki berkulit putih?","kombinasikan blazer navy dengan kemeja stripe tipis dan celana wool Warna yang sangat cocok untuk Anda adalah dark plum, deep burgundy. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Sebagai laki-laki dengan kulit kuning langsat bagaimana outfit untuk meeting dengan klien?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah rich maroon, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Fashion tips untuk pria berkulit kuning langsat untuk meeting dengan klien?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah rich maroon, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Fashion tips untuk cowok berkulit cerah untuk presentasi proyek?,"kombinasikan blazer gelap dengan kemeja light blue dan celana bahan Warna yang sangat cocok untuk Anda adalah midnight blue, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Pakaian apa yang akan membuat laki-laki berkulit putih terlihat bagus di presentasi proyek?,"kombinasikan blazer gelap dengan kemeja light blue dan celana bahan Warna yang sangat cocok untuk Anda adalah midnight blue, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Outfit yang bagus untuk laki-laki dengan kulit putih ke acara kantoran?,"gunakan setelan jas hitam dengan kemeja berwarna pastel dan dasi senada Warna yang sangat cocok untuk Anda adalah dark plum, charcoal grey. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Rekomendasi untuk cowok dengan tone kulit kuning langsat ke ceremonial kantor?,"kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah deep burgundy, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Kombinasi pakaian yang cocok untuk laki-laki berkulit cerah untuk ke ceremonial kantor?,"kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah deep burgundy, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa yang sebaiknya saya kenakan sebagai pria berkulit cerah untuk interview kerja?,"pilih setelan jas charcoal gray dengan kemeja crisp white dan dasi maroon slim Warna yang sangat cocok untuk Anda adalah deep teal, deep burgundy. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa saja item fashion yang cocok untuk pria berkulit kuning langsat untuk seminar bisnis?,"kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah deep emerald, midnight blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Sebagai laki-laki dengan kulit putih bagaimana outfit untuk meeting dengan klien?,"kombinasikan blazer gelap dengan kemeja light blue dan celana bahan Warna yang sangat cocok untuk Anda adalah deep emerald, midnight blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Bagaimana berpakaian dengan tepat untuk pria dengan warna kulit cerah ke meeting dengan klien?,"kombinasikan blazer gelap dengan kemeja light blue dan celana bahan Warna yang sangat cocok untuk Anda adalah deep emerald, midnight blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa yang cocok untuk presentasi perusahaan untuk laki-laki berkulit kuning langsat?,"kenakan setelan jas navy blue dengan kemeja putih dan sepatu pantofel hitam Warna yang sangat cocok untuk Anda adalah dark plum, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Outfit yang bagus untuk pria dengan kulit kuning langsat ke presentasi perusahaan?,"kenakan setelan jas navy blue dengan kemeja putih dan sepatu pantofel hitam Warna yang sangat cocok untuk Anda adalah dark plum, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Warna yang cocok untuk laki-laki berkulit kuning langsat untuk acara bisnis?,"kombinasikan blazer gelap dengan kemeja light blue dan celana bahan Warna yang sangat cocok untuk Anda adalah forest green, rich maroon. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Padu padan baju untuk pria berkulit kuning langsat ke ceremonial kantor?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah midnight blue, deep emerald. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Outfit yang bagus untuk pria dengan kulit kuning langsat ke interview kerja?,"padukan blazer biru tua dengan kemeja putih dan celana wool abu-abu Warna yang sangat cocok untuk Anda adalah forest green, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Rekomendasi style untuk laki-laki dengan kulit kuning langsat ke acara formal kantor?,"pilih setelan three-piece dengan warna deep navy dan aksesoris silver Warna yang sangat cocok untuk Anda adalah deep emerald, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
"Saya akan pergi ke meeting dengan klien, apa yang harus saya pakai sebagai cowok dengan kulit cerah?","padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah navy blue, rich maroon. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Warna yang cocok untuk cowok berkulit cerah untuk acara formal kantor?,"pilih setelan three-piece dengan warna deep navy dan aksesoris silver Warna yang sangat cocok untuk Anda adalah forest green, dark plum. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Tips fashion untuk laki-laki dengan kulit putih yang akan menghadiri seminar profesional?,"kenakan blazer terstruktur dengan kemeja oxford dan celana chino formal Warna yang sangat cocok untuk Anda adalah deep burgundy, charcoal grey. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa yang sebaiknya saya kenakan sebagai laki-laki berkulit cerah untuk acara kantoran?,"kombinasikan blazer gelap dengan kemeja light blue dan celana bahan Warna yang sangat cocok untuk Anda adalah dark plum, rich maroon. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Saran outfit untuk laki-laki untuk acara acara kantoran dengan warna kulit cerah?,"kombinasikan blazer gelap dengan kemeja light blue dan celana bahan Warna yang sangat cocok untuk Anda adalah dark plum, rich maroon. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Pakaian untuk pitch ke investor?,"padukan blazer biru tua dengan kemeja putih dan celana wool abu-abu Warna yang sangat cocok untuk Anda adalah deep burgundy, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
"Saya laki-laki berkulit kuning langsat mau pergi ke pitch ke investor, sebaiknya pakai apa ya?","padukan blazer biru tua dengan kemeja putih dan celana wool abu-abu Warna yang sangat cocok untuk Anda adalah deep burgundy, navy blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Style apa yang cocok untuk pria untuk pergi ke acara formal kantor dengan kulit putih?,"kenakan jas navy dengan kemeja light blue dan dasi patterned subtil Warna yang sangat cocok untuk Anda adalah midnight blue, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Bagaimana berpakaian dengan tepat untuk pria dengan warna kulit putih ke konferensi bisnis?,"kenakan blazer terstruktur dengan kemeja oxford dan celana chino formal Warna yang sangat cocok untuk Anda adalah charcoal grey, forest green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Bagaimana berpakaian dengan tepat untuk cowok dengan warna kulit cerah ke konferensi bisnis?,"kenakan blazer terstruktur dengan kemeja oxford dan celana chino formal Warna yang sangat cocok untuk Anda adalah charcoal grey, forest green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Pakaian apa yang akan membuat pria berkulit cerah terlihat bagus di acara bisnis?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah deep burgundy, royal purple. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Rekomendasi untuk pria dengan tone kulit kuning langsat ke acara perusahaan?,"pilih setelan three-piece dengan warna deep navy dan aksesoris silver Warna yang sangat cocok untuk Anda adalah forest green, charcoal grey. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Rekomendasi pakaian acara formal kantor untuk pria dengan kulit cerah?,"kenakan setelan jas navy blue dengan kemeja putih dan sepatu pantofel hitam Warna yang sangat cocok untuk Anda adalah rich maroon, midnight blue. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Rekomendasi pakaian seminar profesional untuk pria dengan kulit putih?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah deep burgundy, charcoal grey. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Apa yang cocok untuk seminar profesional untuk cowok berkulit putih?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah deep burgundy, charcoal grey. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Kombinasi pakaian yang cocok untuk laki-laki berkulit kuning langsat untuk ke presentasi perusahaan?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah dark plum, deep teal. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
"Saya laki-laki berkulit cerah mau pergi ke interview kerja, sebaiknya pakai apa ya?","pilih setelan jas charcoal gray dengan kemeja crisp white dan dasi maroon slim Warna yang sangat cocok untuk Anda adalah midnight blue, dark plum. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Setelan yang cocok untuk cowok berkulit putih ke seminar profesional?,"padukan kemeja formal putih dengan jas abu-abu dan pocket square berwarna Warna yang sangat cocok untuk Anda adalah deep burgundy, dark plum. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
Warna yang cocok untuk cowok berkulit putih untuk forum bisnis?,"pilih setelan three-piece dengan warna deep navy dan aksesoris silver Warna yang sangat cocok untuk Anda adalah midnight blue, deep teal. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",0,pria,light
